scenario,run-number,value,final,min,max,mean,ticks
G,773,sum [HDR-infected] of turtles,52,0,52,25.31112592,1500
G,773,sum [MDR-infected] of turtles,90,0,90,38.80079947,1500
G,773,sum [natural-infected] of turtles,0,0,0,0,1500
G,773,sum [road-infected] of turtles,9,0,9,4.091938708,1500
G,773,sum [forest-edge-infected] of turtles,18,0,18,8.405063291,1500
G,773,sum [industrial-infected] of turtles,5,0,5,3.829447035,1500
G,773,sum [institutional-infected] of turtles,10,0,10,4.309793471,1500
G,773,sum [commercial-infected] of turtles,40,0,40,18.10126582,1500
G,773,sum [landscaped-green-area-infected] of turtles,55,0,55,22.01199201,1500
G,774,R0-SEI,0,0,0,0,6
G,774,attack-rate,0,0,6.25,4.464285714,6
G,774,sum [overall-infection] of turtles,0,0,0,0,6
G,774,sum [forest-infected] of turtles,0,0,0,0,6
G,774,sum [HDR-infected] of turtles,0,0,0,0,6
G,774,sum [MDR-infected] of turtles,0,0,0,0,6
G,774,sum [natural-infected] of turtles,0,0,0,0,6
G,774,sum [road-infected] of turtles,0,0,0,0,6
G,774,sum [forest-edge-infected] of turtles,0,0,0,0,6
G,774,sum [industrial-infected] of turtles,0,0,0,0,6
G,774,sum [institutional-infected] of turtles,0,0,0,0,6
G,774,sum [commercial-infected] of turtles,0,0,0,0,6
G,774,sum [landscaped-green-area-infected] of turtles,0,0,0,0,6
G,775,R0-SEI,0.125,0,0.125,0.0625,18
G,775,attack-rate,0,0,6.25,5.592105263,18
G,775,sum [overall-infection] of turtles,2,0,2,1,18
G,775,sum [forest-infected] of turtles,0,0,0,0,18
G,775,sum [HDR-infected] of turtles,0,0,0,0,18
G,775,sum [MDR-infected] of turtles,1,0,1,0.894736842,18
G,775,sum [natural-infected] of turtles,0,0,0,0,18
G,775,sum [road-infected] of turtles,0,0,0,0,18
G,775,sum [forest-edge-infected] of turtles,0,0,0,0,18
G,775,sum [industrial-infected] of turtles,0,0,0,0,18
G,775,sum [institutional-infected] of turtles,1,0,1,0.105263158,18
G,775,sum [commercial-infected] of turtles,0,0,0,0,18
G,775,sum [landscaped-green-area-infected] of turtles,0,0,0,0,18
G,776,R0-SEI,3.3125,0,3.625,2.191039307,1500
G,776,attack-rate,62.5,0,100,64.6568954,1500
G,776,sum [overall-infection] of turtles,439,0,439,206.3291139,1500
G,776,sum [forest-infected] of turtles,114,0,114,49.64157229,1500
G,776,sum [HDR-infected] of turtles,69,0,69,36.45636243,1500
G,776,sum [MDR-infected] of turtles,125,0,125,57.4823451,1500
G,776,sum [natural-infected] of turtles,0,0,0,0,1500
G,776,sum [road-infected] of turtles,3,0,3,1.668887408,1500
G,776,sum [forest-edge-infected] of turtles,31,0,31,13.67288474,1500
G,776,sum [industrial-infected] of turtles,2,0,2,0.943371086,1500
G,776,sum [institutional-infected] of turtles,6,0,6,2.911392405,1500
G,776,sum [commercial-infected] of turtles,39,0,39,17.16922052,1500
G,776,sum [landscaped-green-area-infected] of turtles,50,0,50,26.38307795,1500
G,777,R0-SEI,2.6875,0,4.25,2.519528648,1500
G,777,attack-rate,75,0,100,63.39523651,1500
G,777,sum [overall-infection] of turtles,435,0,435,200.8447702,1500
G,777,sum [forest-infected] of turtles,123,0,123,62.74350433,1500
G,777,sum [HDR-infected] of turtles,60,0,60,26.87008661,1500
G,777,sum [MDR-infected] of turtles,122,0,122,56.75949367,1500
G,777,sum [natural-infected] of turtles,0,0,0,0,1500
G,777,sum [road-infected] of turtles,5,0,5,1.798800799,1500
G,777,sum [forest-edge-infected] of turtles,26,0,26,11.84277149,1500
G,777,sum [industrial-infected] of turtles,3,0,3,1.165223185,1500
G,777,sum [institutional-infected] of turtles,11,0,11,3.080612925,1500
G,777,sum [commercial-infected] of turtles,35,0,35,15.35376416,1500
G,777,sum [landscaped-green-area-infected] of turtles,50,0,50,21.23051299,1500
G,778,R0-SEI,2.875,0,4.375,2.523775816,1500
G,778,attack-rate,62.5,0,93.75,64.24467022,1500
G,778,sum [overall-infection] of turtles,451,0,451,208.8800799,1500
G,778,sum [forest-infected] of turtles,128,0,128,55.8667555,1500
G,778,sum [HDR-infected] of turtles,78,0,78,35.55296469,1500
G,778,sum [MDR-infected] of turtles,114,0,114,53.3224517,1500
G,778,sum [natural-infected] of turtles,0,0,0,0,1500
G,778,sum [road-infected] of turtles,8,0,8,4.888074617,1500
G,778,sum [forest-edge-infected] of turtles,17,0,17,7.92071952,1500
G,778,sum [industrial-infected] of turtles,5,0,5,2.52898068,1500
G,778,sum [institutional-infected] of turtles,16,0,16,7.121252498,1500
G,778,sum [commercial-infected] of turtles,39,0,39,18.37375083,1500
G,778,sum [landscaped-green-area-infected] of turtles,46,0,46,23.30512991,1500
G,779,R0-SEI,1.6875,0,4.25,2.354305463,1500
G,779,attack-rate,68.75,0,93.75,68.62091939,1500
G,779,sum [overall-infection] of turtles,421,0,421,218.8567622,1500
G,779,sum [forest-infected] of turtles,106,0,106,53.09327115,1500
G,779,sum [HDR-infected] of turtles,66,0,66,32.8727515,1500
G,779,sum [MDR-infected] of turtles,131,0,131,72.60159893,1500
G,779,sum [natural-infected] of turtles,0,0,0,0,1500
G,779,sum [road-infected] of turtles,6,0,6,1.980013324,1500
G,779,sum [forest-edge-infected] of turtles,20,0,20,10.06262492,1500
G,779,sum [industrial-infected] of turtles,3,0,3,2.332445037,1500
G,779,sum [institutional-infected] of turtles,7,0,7,2.934710193,1500
G,779,sum [commercial-infected] of turtles,41,0,41,22.54830113,1500
G,779,sum [landscaped-green-area-infected] of turtles,41,0,41,20.43104597,1500
G,780,R0-SEI,2.25,0,4.125,2.666055963,1500
G,780,attack-rate,81.25,0,100,70.93187875,1500
G,780,sum [overall-infection] of turtles,446,0,446,224.946036,1500
G,780,sum [forest-infected] of turtles,120,0,120,60.14123917,1500
G,780,sum [HDR-infected] of turtles,60,0,60,27.63357761,1500
G,780,sum [MDR-infected] of turtles,117,0,117,59.35376416,1500
G,780,sum [natural-infected] of turtles,0,0,0,0,1500
G,780,sum [road-infected] of turtles,13,0,13,5.54230513,1500
G,780,sum [forest-edge-infected] of turtles,30,0,30,16.74816789,1500
G,780,sum [industrial-infected] of turtles,10,0,10,6.181212525,1500
G,780,sum [institutional-infected] of turtles,9,0,9,2.829447035,1500
G,780,sum [commercial-infected] of turtles,35,0,35,17.47968021,1500
G,780,sum [landscaped-green-area-infected] of turtles,52,0,52,29.03664224,1500
G,781,R0-SEI,3.0625,0,4.3125,2.61088441,1500
G,781,attack-rate,68.75,0,93.75,64.31545636,1500
G,781,sum [overall-infection] of turtles,434,0,434,214.2051965,1500
G,781,sum [forest-infected] of turtles,122,0,122,59.43104597,1500
G,781,sum [HDR-infected] of turtles,79,0,79,39.30979347,1500
G,781,sum [MDR-infected] of turtles,122,0,122,60.71419054,1500
G,781,sum [natural-infected] of turtles,0,0,0,0,1500
G,781,sum [road-infected] of turtles,10,0,10,3.652231845,1500
G,781,sum [forest-edge-infected] of turtles,15,0,15,6.890073284,1500
G,781,sum [industrial-infected] of turtles,6,0,6,2.984676882,1500
G,781,sum [institutional-infected] of turtles,8,0,8,4.28580946,1500
G,781,sum [commercial-infected] of turtles,40,0,40,20.15056629,1500
G,781,sum [landscaped-green-area-infected] of turtles,32,0,32,16.78680879,1500
G,782,R0-SEI,3.0625,0,4.25,2.653897402,1500
G,782,attack-rate,68.75,0,93.75,65.81445703,1500
G,782,sum [overall-infection] of turtles,482,0,482,237.811459,1500
G,782,sum [forest-infected] of turtles,139,0,139,67.73684211,1500
G,782,sum [HDR-infected] of turtles,81,0,81,40.83344437,1500
G,782,sum [MDR-infected] of turtles,137,0,137,66.52498334,1500
G,782,sum [natural-infected] of turtles,0,0,0,0,1500
G,782,sum [road-infected] of turtles,2,0,2,0.917388408,1500
G,782,sum [forest-edge-infected] of turtles,18,0,18,7.99200533,1500
G,782,sum [industrial-infected] of turtles,1,0,1,0.54497002,1500
G,782,sum [institutional-infected] of turtles,5,0,5,1.814123917,1500
G,782,sum [commercial-infected] of turtles,42,0,42,22.72085276,1500
G,782,sum [landscaped-green-area-infected] of turtles,57,0,57,28.72684877,1500
G,783,R0-SEI,2.4375,0,3.6875,2.405271486,1500
G,783,attack-rate,68.75,0,93.75,68.12541639,1500
G,783,sum [overall-infection] of turtles,390,0,390,193.0546302,1500
G,783,sum [forest-infected] of turtles,106,0,106,51.01598934,1500
G,783,sum [HDR-infected] of turtles,66,0,66,34.28780813,1500
G,783,sum [MDR-infected] of turtles,105,0,105,51.79680213,1500
G,783,sum [natural-infected] of turtles,0,0,0,0,1500
G,783,sum [road-infected] of turtles,7,0,7,2.570952698,1500
G,783,sum [forest-edge-infected] of turtles,23,0,23,12.79546969,1500
G,783,sum [industrial-infected] of turtles,9,0,9,4.495003331,1500
G,783,sum [institutional-infected] of turtles,9,0,9,3.133910726,1500
G,783,sum [commercial-infected] of turtles,32,0,32,16.28181213,1500
G,783,sum [landscaped-green-area-infected] of turtles,33,0,33,16.67688208,1500
G,784,R0-SEI,3.625,0,3.8125,2.413724184,1500
G,784,attack-rate,68.75,0,100,72.33927382,1500
G,784,sum [overall-infection] of turtles,393,0,393,207.0646236,1500
G,784,sum [forest-infected] of turtles,110,0,110,54.6568954,1500
G,784,sum [HDR-infected] of turtles,70,0,70,35.88341106,1500
G,784,sum [MDR-infected] of turtles,99,0,99,53.3164557,1500
G,784,sum [natural-infected] of turtles,0,0,0,0,1500
G,784,sum [road-infected] of turtles,10,0,10,4.978680879,1500
G,784,sum [forest-edge-infected] of turtles,16,0,16,9.017988008,1500
G,784,sum [industrial-infected] of turtles,4,0,4,2.45236509,1500
G,784,sum [institutional-infected] of turtles,4,0,4,2.248500999,1500
G,784,sum [commercial-infected] of turtles,40,0,40,24.47301799,1500
G,784,sum [landscaped-green-area-infected] of turtles,40,0,40,20.03730846,1500
G,785,R0-SEI,2.4375,0,4.125,2.414307129,1500
G,785,attack-rate,68.75,0,100,68.41688874,1500
G,785,sum [overall-infection] of turtles,374,0,374,177.0126582,1500
G,785,sum [forest-infected] of turtles,94,0,94,42.56628914,1500
G,785,sum [HDR-infected] of turtles,69,0,69,31.32578281,1500
G,785,sum [MDR-infected] of turtles,98,0,98,43.35176549,1500
G,785,sum [natural-infected] of turtles,0,0,0,0,1500
G,785,sum [road-infected] of turtles,5,0,5,2.608927382,1500
G,785,sum [forest-edge-infected] of turtles,23,0,23,10.22984677,1500
G,785,sum [industrial-infected] of turtles,1,0,1,0.001332445,1500
G,785,sum [institutional-infected] of turtles,7,0,7,5.622251832,1500
G,785,sum [commercial-infected] of turtles,36,0,36,18.32911392,1500
G,785,sum [landscaped-green-area-infected] of turtles,41,0,41,22.97734843,1500
G,786,R0-SEI,2.4375,0,4.875,2.799716855,1500
G,786,attack-rate,81.25,0,100,67.43421053,1500
G,786,sum [overall-infection] of turtles,439,0,439,227.5123251,1500
G,786,sum [forest-infected] of turtles,107,0,107,57.32711526,1500
G,786,sum [HDR-infected] of turtles,80,0,80,39.36508994,1500
G,786,sum [MDR-infected] of turtles,117,0,117,61.43904064,1500
G,786,sum [natural-infected] of turtles,0,0,0,0,1500
G,786,sum [road-infected] of turtles,11,0,11,5.470353098,1500
G,786,sum [forest-edge-infected] of turtles,17,0,17,10.28847435,1500
G,786,sum [industrial-infected] of turtles,4,0,4,2.237175217,1500
G,786,sum [institutional-infected] of turtles,10,0,10,4.912058628,1500
G,786,sum [commercial-infected] of turtles,36,0,36,17.44170553,1500
G,786,sum [landscaped-green-area-infected] of turtles,57,0,57,29.03131246,1500
G,787,R0-SEI,2.875,0,3.625,2.428755829,1500
G,787,attack-rate,68.75,0,100,66.33910726,1500
G,787,sum [overall-infection] of turtles,411,0,411,202.1285809,1500
G,787,sum [forest-infected] of turtles,104,0,104,49.74950033,1500
G,787,sum [HDR-infected] of turtles,80,0,80,38.88274484,1500
G,787,sum [MDR-infected] of turtles,108,0,108,53.95536309,1500
G,787,sum [natural-infected] of turtles,0,0,0,0,1500
G,787,sum [road-infected] of turtles,9,0,9,4.463690873,1500
G,787,sum [forest-edge-infected] of turtles,14,0,14,6.251832112,1500
G,787,sum [industrial-infected] of turtles,1,0,1,0.954030646,1500
G,787,sum [institutional-infected] of turtles,8,0,8,3.279147235,1500
G,787,sum [commercial-infected] of turtles,38,0,38,17.07328448,1500
G,787,sum [landscaped-green-area-infected] of turtles,49,0,49,27.51898734,1500
G,788,R0-SEI,3.625,0,3.875,2.282103598,1500
G,788,attack-rate,87.5,0,100,71.28580946,1500
G,788,sum [overall-infection] of turtles,363,0,363,178.8181213,1500
G,788,sum [forest-infected] of turtles,111,0,111,55.60293138,1500
G,788,sum [HDR-infected] of turtles,54,0,54,24.70353098,1500
G,788,sum [MDR-infected] of turtles,91,0,91,43.83077948,1500
G,788,sum [natural-infected] of turtles,0,0,0,0,1500
G,788,sum [road-infected] of turtles,6,0,6,2.616922052,1500
G,788,sum [forest-edge-infected] of turtles,21,0,21,11.52631579,1500
G,788,sum [industrial-infected] of turtles,5,0,5,2.763491006,1500
G,788,sum [institutional-infected] of turtles,6,0,6,2.417721519,1500
G,788,sum [commercial-infected] of turtles,34,0,34,15.77415057,1500
G,788,sum [landscaped-green-area-infected] of turtles,35,0,35,19.58227848,1500
G,789,R0-SEI,0.3125,0,0.3125,0.109693878,48
G,789,attack-rate,0,0,12.5,8.035714286,48
G,789,sum [overall-infection] of turtles,6,0,6,1.897959184,48
G,789,sum [forest-infected] of turtles,2,0,2,1.020408163,48
G,789,sum [HDR-infected] of turtles,2,0,2,0.551020408,48
G,789,sum [MDR-infected] of turtles,1,0,1,0.285714286,48
G,789,sum [natural-infected] of turtles,0,0,0,0,48
G,789,sum [road-infected] of turtles,0,0,0,0,48
G,789,sum [forest-edge-infected] of turtles,0,0,0,0,48
G,789,sum [industrial-infected] of turtles,0,0,0,0,48
G,789,sum [institutional-infected] of turtles,1,0,1,0.040816327,48
G,789,sum [commercial-infected] of turtles,0,0,0,0,48
G,789,sum [landscaped-green-area-infected] of turtles,0,0,0,0,48
G,790,R0-SEI,2.8125,0,4.75,2.778106262,1500
G,790,attack-rate,75,0,93.75,68.5251499,1500
G,790,sum [overall-infection] of turtles,426,0,426,223.2838108,1500
G,790,sum [forest-infected] of turtles,112,0,112,56.63824117,1500
G,790,sum [HDR-infected] of turtles,70,0,70,38.44836775,1500
G,790,sum [MDR-infected] of turtles,121,0,121,64.99467022,1500
G,790,sum [natural-infected] of turtles,0,0,0,0,1500
G,790,sum [road-infected] of turtles,11,0,11,5.1005996,1500
G,790,sum [forest-edge-infected] of turtles,22,0,22,11.06062625,1500
G,790,sum [industrial-infected] of turtles,1,0,1,0.058627582,1500
G,790,sum [institutional-infected] of turtles,11,0,11,4.760826116,1500
G,790,sum [commercial-infected] of turtles,27,0,27,15.95136576,1500
G,790,sum [landscaped-green-area-infected] of turtles,51,0,51,26.27048634,1500
G,791,R0-SEI,2.625,0,5.25,2.831112592,1500
G,791,attack-rate,68.75,0,100,64.74433711,1500
G,791,sum [overall-infection] of turtles,449,0,449,203.916056,1500
G,791,sum [forest-infected] of turtles,108,0,108,49.0206529,1500
G,791,sum [HDR-infected] of turtles,64,0,64,29.70353098,1500
G,791,sum [MDR-infected] of turtles,130,0,130,57.95469687,1500
G,791,sum [natural-infected] of turtles,0,0,0,0,1500
G,791,sum [road-infected] of turtles,7,0,7,2.914723518,1500
G,791,sum [forest-edge-infected] of turtles,30,0,30,14.26582278,1500
G,791,sum [industrial-infected] of turtles,3,0,3,1.249167222,1500
G,791,sum [institutional-infected] of turtles,10,0,10,4.575616256,1500
G,791,sum [commercial-infected] of turtles,36,0,36,16.09127249,1500
G,791,sum [landscaped-green-area-infected] of turtles,61,0,61,28.14057295,1500
G,792,R0-SEI,2.1875,0,3.5625,2.436542305,1500
G,792,attack-rate,87.5,0,100,71.33577615,1500
G,792,sum [overall-infection] of turtles,396,0,396,200.0313125,1500
G,792,sum [forest-infected] of turtles,119,0,119,58.12858095,1500
G,792,sum [HDR-infected] of turtles,64,0,64,31.87208528,1500
G,792,sum [MDR-infected] of turtles,105,0,105,54.44770153,1500
G,792,sum [natural-infected] of turtles,0,0,0,0,1500
G,792,sum [road-infected] of turtles,12,0,12,5.413057961,1500
G,792,sum [forest-edge-infected] of turtles,15,0,15,8.684876749,1500
G,792,sum [industrial-infected] of turtles,2,0,2,0.956695536,1500
G,792,sum [institutional-infected] of turtles,3,0,3,0.756828781,1500
G,792,sum [commercial-infected] of turtles,26,0,26,12.64157229,1500
G,792,sum [landscaped-green-area-infected] of turtles,50,0,50,27.12991339,1500
G,793,R0-SEI,2.75,0,4.5,2.829447035,1500
G,793,attack-rate,81.25,0,100,68.96652232,1500
G,793,sum [overall-infection] of turtles,429,0,429,215.5829447,1500
G,793,sum [forest-infected] of turtles,113,0,113,59.05463025,1500
G,793,sum [HDR-infected] of turtles,74,0,74,35.8194537,1500
G,793,sum [MDR-infected] of turtles,108,0,108,49.76882079,1500
G,793,sum [natural-infected] of turtles,0,0,0,0,1500
G,793,sum [road-infected] of turtles,7,0,7,4.239840107,1500
G,793,sum [forest-edge-infected] of turtles,25,0,25,15.76215856,1500
G,793,sum [industrial-infected] of turtles,2,0,2,0.682878081,1500
G,793,sum [institutional-infected] of turtles,5,0,5,2.060626249,1500
G,793,sum [commercial-infected] of turtles,48,0,48,27.26515656,1500
G,793,sum [landscaped-green-area-infected] of turtles,47,0,47,20.92938041,1500
G,794,R0-SEI,2.125,0,4.125,2.269320453,1500
G,794,attack-rate,87.5,0,100,68.49183877,1500
G,794,sum [overall-infection] of turtles,454,0,454,241.0333111,1500
G,794,sum [forest-infected] of turtles,112,0,112,61.06129247,1500
G,794,sum [HDR-infected] of turtles,72,0,72,39.37641572,1500
G,794,sum [MDR-infected] of turtles,141,0,141,78.0859427,1500
G,794,sum [natural-infected] of turtles,0,0,0,0,1500
G,794,sum [road-infected] of turtles,12,0,12,5.191872085,1500
G,794,sum [forest-edge-infected] of turtles,32,0,32,16.5709527,1500
G,794,sum [industrial-infected] of turtles,3,0,3,0.993337775,1500
G,794,sum [institutional-infected] of turtles,9,0,9,3.512991339,1500
G,794,sum [commercial-infected] of turtles,36,0,36,18.02331779,1500
G,794,sum [landscaped-green-area-infected] of turtles,37,0,37,18.21718854,1500
G,795,R0-SEI,2.8125,0,4.3125,2.813582612,1500
G,795,attack-rate,87.5,0,93.75,71.03181213,1500
G,795,sum [overall-infection] of turtles,440,0,440,225.6262492,1500
G,795,sum [forest-infected] of turtles,124,0,124,63.16322452,1500
G,795,sum [HDR-infected] of turtles,87,0,87,48.05662891,1500
G,795,sum [MDR-infected] of turtles,117,0,117,57.75549634,1500
G,795,sum [natural-infected] of turtles,0,0,0,0,1500
G,795,sum [road-infected] of turtles,7,0,7,2.89673551,1500
G,795,sum [forest-edge-infected] of turtles,21,0,21,12.33377748,1500
G,795,sum [industrial-infected] of turtles,2,0,2,0.6508994,1500
G,795,sum [institutional-infected] of turtles,7,0,7,3.617588274,1500
G,795,sum [commercial-infected] of turtles,35,0,35,19.39373751,1500
G,795,sum [landscaped-green-area-infected] of turtles,40,0,40,17.75816123,1500
G,796,R0-SEI,2.5,0,4.125,2.626623917,1500
G,796,attack-rate,75,0,100,65.2898068,1500
G,796,sum [overall-infection] of turtles,430,0,430,214.9080613,1500
G,796,sum [forest-infected] of turtles,120,0,120,56.45902732,1500
G,796,sum [HDR-infected] of turtles,69,0,69,34.32445037,1500
G,796,sum [MDR-infected] of turtles,118,0,118,60.00799467,1500
G,796,sum [natural-infected] of turtles,0,0,0,0,1500
G,796,sum [road-infected] of turtles,8,0,8,4.929380413,1500
G,796,sum [forest-edge-infected] of turtles,18,0,18,9.960692871,1500
G,796,sum [industrial-infected] of turtles,4,0,4,1.662891406,1500
G,796,sum [institutional-infected] of turtles,6,0,6,3.068620919,1500
G,796,sum [commercial-infected] of turtles,46,0,46,24.55696203,1500
G,796,sum [landscaped-green-area-infected] of turtles,41,0,41,19.93804131,1500
G,797,R0-SEI,2.125,0,6,2.715939374,1500
G,797,attack-rate,68.75,0,93.75,68.54180546,1500
G,797,sum [overall-infection] of turtles,448,0,448,210.586942,1500
G,797,sum [forest-infected] of turtles,98,0,98,47.98401066,1500
G,797,sum [HDR-infected] of turtles,101,0,101,52.60892738,1500
G,797,sum [MDR-infected] of turtles,128,0,128,55.23584277,1500
G,797,sum [natural-infected] of turtles,0,0,0,0,1500
G,797,sum [road-infected] of turtles,7,0,7,3.099267155,1500
G,797,sum [forest-edge-infected] of turtles,24,0,24,13.26782145,1500
G,797,sum [industrial-infected] of turtles,2,0,2,0.953364424,1500
G,797,sum [institutional-infected] of turtles,1,0,1,0.47101932,1500
G,797,sum [commercial-infected] of turtles,40,0,40,16.70819454,1500
G,797,sum [landscaped-green-area-infected] of turtles,47,0,47,20.25849434,1500
G,798,R0-SEI,0,0,0,0,47
G,798,attack-rate,0,0,6.25,5.989583333,47
G,798,sum [overall-infection] of turtles,0,0,0,0,47
G,798,sum [forest-infected] of turtles,0,0,0,0,47
G,798,sum [HDR-infected] of turtles,0,0,0,0,47
G,798,sum [MDR-infected] of turtles,0,0,0,0,47
G,798,sum [natural-infected] of turtles,0,0,0,0,47
G,798,sum [road-infected] of turtles,0,0,0,0,47
G,798,sum [forest-edge-infected] of turtles,0,0,0,0,47
G,798,sum [industrial-infected] of turtles,0,0,0,0,47
G,798,sum [institutional-infected] of turtles,0,0,0,0,47
G,798,sum [commercial-infected] of turtles,0,0,0,0,47
G,798,sum [landscaped-green-area-infected] of turtles,0,0,0,0,47
G,799,R0-SEI,2.8125,0,3.875,2.400066622,1500
G,799,attack-rate,75,0,100,68.73334444,1500
G,799,sum [overall-infection] of turtles,418,0,418,211.3117921,1500
G,799,sum [forest-infected] of turtles,111,0,111,58.12258494,1500
G,799,sum [HDR-infected] of turtles,53,0,53,26.45436376,1500
G,799,sum [MDR-infected] of turtles,119,0,119,61.61425716,1500
G,799,sum [natural-infected] of turtles,0,0,0,0,1500
G,799,sum [road-infected] of turtles,7,0,7,3.900732845,1500
G,799,sum [forest-edge-infected] of turtles,21,0,21,9.281812125,1500
G,799,sum [industrial-infected] of turtles,4,0,4,2.262491672,1500
G,799,sum [institutional-infected] of turtles,5,0,5,2.109926716,1500
G,799,sum [commercial-infected] of turtles,44,0,44,19.4497002,1500
G,799,sum [landscaped-green-area-infected] of turtles,54,0,54,28.11592272,1500
G,800,R0-SEI,2.875,0,3.625,2.404480346,1500
G,800,attack-rate,75,0,100,69.65356429,1500
G,800,sum [overall-infection] of turtles,405,0,405,207.6349101,1500
G,800,sum [forest-infected] of turtles,103,0,103,51.24583611,1500
G,800,sum [HDR-infected] of turtles,94,0,94,49.97068621,1500
G,800,sum [MDR-infected] of turtles,100,0,100,51.10526316,1500
G,800,sum [natural-infected] of turtles,0,0,0,0,1500
G,800,sum [road-infected] of turtles,3,0,3,2.476349101,1500
G,800,sum [forest-edge-infected] of turtles,13,0,13,7.297801466,1500
G,800,sum [industrial-infected] of turtles,2,0,2,1.004663558,1500
G,800,sum [institutional-infected] of turtles,8,0,8,3.685542971,1500
G,800,sum [commercial-infected] of turtles,38,0,38,17.6389074,1500
G,800,sum [landscaped-green-area-infected] of turtles,44,0,44,23.20986009,1500
C,801,R0-SEI,3.3125,0,4.8125,2.672218521,1500
C,801,attack-rate,75,0,100,67.79646902,1500
C,801,sum [overall-infection] of turtles,441,0,441,215.272485,1500
C,801,sum [forest-infected] of turtles,117,0,117,56.90872751,1500
C,801,sum [HDR-infected] of turtles,74,0,74,36.49033977,1500
C,801,sum [MDR-infected] of turtles,116,0,116,54.95736176,1500
C,801,sum [natural-infected] of turtles,0,0,0,0,1500
C,801,sum [road-infected] of turtles,15,0,15,10.27914724,1500
C,801,sum [forest-edge-infected] of turtles,18,0,18,6.377081945,1500
C,801,sum [industrial-infected] of turtles,4,0,4,3.117921386,1500
C,801,sum [institutional-infected] of turtles,8,0,8,4.054630247,1500
C,801,sum [commercial-infected] of turtles,42,0,42,18.94403731,1500
C,801,sum [landscaped-green-area-infected] of turtles,47,0,47,24.14323784,1500
C,802,R0-SEI,2.625,0,3.5,2.291139241,1500
C,802,attack-rate,100,0,100,71.06928714,1500
C,802,sum [overall-infection] of turtles,358,0,358,186.7788141,1500
C,802,sum [forest-infected] of turtles,83,0,83,45.24383744,1500
C,802,sum [HDR-infected] of turtles,60,0,60,31.66688874,1500
C,802,sum [MDR-infected] of turtles,98,0,98,52.11125916,1500
C,802,sum [natural-infected] of turtles,0,0,0,0,1500
C,802,sum [road-infected] of turtles,8,0,8,2.956029314,1500
C,802,sum [forest-edge-infected] of turtles,23,0,23,10.44836775,1500
C,802,sum [industrial-infected] of turtles,3,0,3,1.954030646,1500
C,802,sum [institutional-infected] of turtles,7,0,7,4.421052632,1500
C,802,sum [commercial-infected] of turtles,40,0,40,20.88607595,1500
C,802,sum [landscaped-green-area-infected] of turtles,36,0,36,17.09127249,1500
C,803,R0-SEI,3.5625,0,3.5625,2.14290473,1500
C,803,attack-rate,81.25,0,100,67.71319121,1500
C,803,sum [overall-infection] of turtles,408,0,408,199.91006,1500
C,803,sum [forest-infected] of turtles,98,0,98,47.70686209,1500
C,803,sum [HDR-infected] of turtles,60,0,60,26.72884744,1500
C,803,sum [MDR-infected] of turtles,109,0,109,54.92405063,1500
C,803,sum [natural-infected] of turtles,0,0,0,0,1500
C,803,sum [road-infected] of turtles,11,0,11,5.19053964,1500
C,803,sum [forest-edge-infected] of turtles,20,0,20,9.416389074,1500
C,803,sum [industrial-infected] of turtles,4,0,4,2.610926049,1500
C,803,sum [institutional-infected] of turtles,6,0,6,3.121252498,1500
C,803,sum [commercial-infected] of turtles,43,0,43,19.64623584,1500
C,803,sum [landscaped-green-area-infected] of turtles,57,0,57,30.5649567,1500
C,804,R0-SEI,1.8125,0,3.9375,2.365423051,1500
C,804,attack-rate,50,0,93.75,63.02048634,1500
C,804,sum [overall-infection] of turtles,450,0,450,214.5316456,1500
C,804,sum [forest-infected] of turtles,109,0,109,54.84676882,1500
C,804,sum [HDR-infected] of turtles,90,0,90,40.18720853,1500
C,804,sum [MDR-infected] of turtles,118,0,118,60.41172552,1500
C,804,sum [natural-infected] of turtles,0,0,0,0,1500
C,804,sum [road-infected] of turtles,9,0,9,4.360426382,1500
C,804,sum [forest-edge-infected] of turtles,22,0,22,8.890073284,1500
C,804,sum [industrial-infected] of turtles,2,0,2,1.666888741,1500
C,804,sum [institutional-infected] of turtles,7,0,7,2.802798135,1500
C,804,sum [commercial-infected] of turtles,37,0,37,16.57361759,1500
C,804,sum [landscaped-green-area-infected] of turtles,56,0,56,24.79213857,1500
C,805,R0-SEI,3.0625,0,3.75,2.566164224,1500
C,805,attack-rate,56.25,0,100,64.03231179,1500
C,805,sum [overall-infection] of turtles,454,0,454,231.0159893,1500
C,805,sum [forest-infected] of turtles,100,0,100,51.07594937,1500
C,805,sum [HDR-infected] of turtles,90,0,90,41.54230513,1500
C,805,sum [MDR-infected] of turtles,128,0,128,66.65956029,1500
C,805,sum [natural-infected] of turtles,0,0,0,0,1500
C,805,sum [road-infected] of turtles,7,0,7,3.483011326,1500
C,805,sum [forest-edge-infected] of turtles,18,0,18,10.14723518,1500
C,805,sum [industrial-infected] of turtles,8,0,8,4.033977348,1500
C,805,sum [institutional-infected] of turtles,7,0,7,3.772818121,1500
C,805,sum [commercial-infected] of turtles,43,0,43,20.24983344,1500
C,805,sum [landscaped-green-area-infected] of turtles,53,0,53,30.05129913,1500
C,806,R0-SEI,0,0,0,0,2
C,806,attack-rate,0,0,6.25,2.083333333,2
C,806,sum [overall-infection] of turtles,0,0,0,0,2
C,806,sum [forest-infected] of turtles,0,0,0,0,2
