scenario,run-number,value,final,min,max,mean,ticks
A,50,sum [forest-infected] of turtles,215,0,215,94.99067288,1500
A,50,sum [HDR-infected] of turtles,6,0,6,4.627581612,1500
A,50,sum [MDR-infected] of turtles,68,0,68,30.0413058,1500
A,50,sum [open-area-infected] of turtles,106,0,106,49.90006662,1500
A,50,sum [road-infected] of turtles,0,0,0,0,1500
A,50,sum [forest-edge-infected] of turtles,50,0,50,23.34377082,1500
A,51,R0-SEI,5.0625,0,5.375,3.092688208,1500
A,51,attack-rate,68.75,0,100,68.77498334,1500
A,51,sum [overall-infection] of turtles,515,0,515,260.4716855,1500
A,51,sum [forest-infected] of turtles,221,0,221,105.7201865,1500
A,51,sum [HDR-infected] of turtles,0,0,0,0,1500
A,51,sum [MDR-infected] of turtles,47,0,47,23.96069287,1500
A,51,sum [open-area-infected] of turtles,133,0,133,69.6655563,1500
A,51,sum [road-infected] of turtles,0,0,0,0,1500
A,51,sum [forest-edge-infected] of turtles,114,0,114,61.12524983,1500
A,52,R0-SEI,3,0,3.8125,2.339440373,1500
A,52,attack-rate,68.75,0,100,66.7721519,1500
A,52,sum [overall-infection] of turtles,436,0,436,212.0159893,1500
A,52,sum [forest-infected] of turtles,222,0,222,107.9020653,1500
A,52,sum [HDR-infected] of turtles,4,0,4,2.08727515,1500
A,52,sum [MDR-infected] of turtles,45,0,45,20.65223185,1500
A,52,sum [open-area-infected] of turtles,107,0,107,47.85276482,1500
A,52,sum [road-infected] of turtles,0,0,0,0,1500
A,52,sum [forest-edge-infected] of turtles,58,0,58,33.52165223,1500
A,53,R0-SEI,3.5,0,4.375,2.458111259,1500
A,53,attack-rate,81.25,0,100,68.13790806,1500
A,53,sum [overall-infection] of turtles,472,0,472,238.0213191,1500
A,53,sum [forest-infected] of turtles,219,0,219,109.0393071,1500
A,53,sum [HDR-infected] of turtles,4,0,4,1.921385743,1500
A,53,sum [MDR-infected] of turtles,34,0,34,14.69020653,1500
A,53,sum [open-area-infected] of turtles,138,0,138,73.03597602,1500
A,53,sum [road-infected] of turtles,0,0,0,0,1500
A,53,sum [forest-edge-infected] of turtles,77,0,77,39.3344437,1500
A,54,R0-SEI,4.3125,0,5.5625,3.369087275,1500
A,54,attack-rate,81.25,0,100,67.28431046,1500
A,54,sum [overall-infection] of turtles,599,0,599,301.4596935,1500
A,54,sum [forest-infected] of turtles,211,0,211,100.9420386,1500
A,54,sum [HDR-infected] of turtles,9,0,9,3.53964024,1500
A,54,sum [MDR-infected] of turtles,38,0,38,19.51965356,1500
A,54,sum [open-area-infected] of turtles,103,0,103,52.61958694,1500
A,54,sum [road-infected] of turtles,6,0,6,3.205196536,1500
A,54,sum [forest-edge-infected] of turtles,232,0,232,121.6335776,1500
A,55,R0-SEI,0,0,0,0,9
A,55,attack-rate,0,0,6.25,5,9
A,55,sum [overall-infection] of turtles,0,0,0,0,9
A,55,sum [forest-infected] of turtles,0,0,0,0,9
A,55,sum [HDR-infected] of turtles,0,0,0,0,9
A,55,sum [MDR-infected] of turtles,0,0,0,0,9
A,55,sum [open-area-infected] of turtles,0,0,0,0,9
A,55,sum [road-infected] of turtles,0,0,0,0,9
A,55,sum [forest-edge-infected] of turtles,0,0,0,0,9
A,56,R0-SEI,3.75,0,4.25,2.241838774,1500
A,56,attack-rate,75,0,87.5,62.25016656,1500
A,56,sum [overall-infection] of turtles,446,0,446,216.2638241,1500
A,56,sum [forest-infected] of turtles,234,0,234,112.9906729,1500
A,56,sum [HDR-infected] of turtles,5,0,5,1.517654897,1500
A,56,sum [MDR-infected] of turtles,48,0,48,22.16189207,1500
A,56,sum [open-area-infected] of turtles,120,0,120,62.28914057,1500
A,56,sum [road-infected] of turtles,0,0,0,0,1500
A,56,sum [forest-edge-infected] of turtles,39,0,39,17.30446369,1500
A,57,R0-SEI,2.8125,0,4.5625,2.841980346,1500
A,57,attack-rate,81.25,0,100,68.71252498,1500
A,57,sum [overall-infection] of turtles,507,0,507,235.976016,1500
A,57,sum [forest-infected] of turtles,238,0,238,109.2191872,1500
A,57,sum [HDR-infected] of turtles,5,0,5,1.958027981,1500
A,57,sum [MDR-infected] of turtles,57,0,57,22.73484344,1500
A,57,sum [open-area-infected] of turtles,121,0,121,64.12458361,1500
A,57,sum [road-infected] of turtles,0,0,0,0,1500
A,57,sum [forest-edge-infected] of turtles,86,0,86,37.93937375,1500
A,58,R0-SEI,0,0,0,0,25
A,58,attack-rate,0,0,6.25,5.769230769,25
A,58,sum [overall-infection] of turtles,1,0,1,0.423076923,25
A,58,sum [forest-infected] of turtles,1,0,1,0.423076923,25
A,58,sum [HDR-infected] of turtles,0,0,0,0,25
A,58,sum [MDR-infected] of turtles,0,0,0,0,25
A,58,sum [open-area-infected] of turtles,0,0,0,0,25
A,58,sum [road-infected] of turtles,0,0,0,0,25
A,58,sum [forest-edge-infected] of turtles,0,0,0,0,25
A,59,R0-SEI,3.1875,0,4.125,2.205488008,1500
A,59,attack-rate,56.25,0,87.5,60.66372418,1500
A,59,sum [overall-infection] of turtles,420,0,420,200.8840773,1500
A,59,sum [forest-infected] of turtles,205,0,205,90.95469687,1500
A,59,sum [HDR-infected] of turtles,3,0,3,0.82278481,1500
A,59,sum [MDR-infected] of turtles,43,0,43,19.19786809,1500
A,59,sum [open-area-infected] of turtles,98,0,98,53.55429714,1500
A,59,sum [road-infected] of turtles,0,0,0,0,1500
A,59,sum [forest-edge-infected] of turtles,71,0,71,36.35443038,1500
A,60,R0-SEI,2.8125,0,4.9375,2.877081945,1500
A,60,attack-rate,56.25,0,93.75,69.52864757,1500
A,60,sum [overall-infection] of turtles,461,0,461,232.4243837,1500
A,60,sum [forest-infected] of turtles,224,0,224,106.4990007,1500
A,60,sum [HDR-infected] of turtles,8,0,8,4.259826782,1500
A,60,sum [MDR-infected] of turtles,33,0,33,17.44170553,1500
A,60,sum [open-area-infected] of turtles,124,0,124,65.97135243,1500
A,60,sum [road-infected] of turtles,1,0,1,0.958027981,1500
A,60,sum [forest-edge-infected] of turtles,71,0,71,37.29447035,1500
A,61,R0-SEI,2.9375,0,4.1875,2.685917722,1500
A,61,attack-rate,68.75,0,100,67.3550966,1500
A,61,sum [overall-infection] of turtles,465,0,465,231.3724184,1500
A,61,sum [forest-infected] of turtles,221,0,221,107.6422385,1500
A,61,sum [HDR-infected] of turtles,3,0,3,2.26449034,1500
A,61,sum [MDR-infected] of turtles,43,0,43,22.54563624,1500
A,61,sum [open-area-infected] of turtles,130,0,130,62.15123251,1500
A,61,sum [road-infected] of turtles,2,0,2,0.959360426,1500
A,61,sum [forest-edge-infected] of turtles,66,0,66,35.80946036,1500
A,62,R0-SEI,1.9375,0,4.6875,2.732761492,1500
A,62,attack-rate,50,0,100,69.35376416,1500
A,62,sum [overall-infection] of turtles,453,0,453,238.4936709,1500
A,62,sum [forest-infected] of turtles,191,0,191,100.2398401,1500
A,62,sum [HDR-infected] of turtles,12,0,12,6.322451699,1500
A,62,sum [MDR-infected] of turtles,33,0,33,17.38707528,1500
A,62,sum [open-area-infected] of turtles,139,0,139,72.03064624,1500
A,62,sum [road-infected] of turtles,3,0,3,1.757495003,1500
A,62,sum [forest-edge-infected] of turtles,75,0,75,40.75616256,1500
A,63,R0-SEI,2.5,0,3.9375,2.542263491,1500
A,63,attack-rate,81.25,0,93.75,66.70969354,1500
A,63,sum [overall-infection] of turtles,438,0,438,217.2651566,1500
A,63,sum [forest-infected] of turtles,232,0,232,103.3344437,1500
A,63,sum [HDR-infected] of turtles,8,0,8,3.758827448,1500
A,63,sum [MDR-infected] of turtles,53,0,53,27.56962025,1500
A,63,sum [open-area-infected] of turtles,107,0,107,61.49300466,1500
A,63,sum [road-infected] of turtles,0,0,0,0,1500
A,63,sum [forest-edge-infected] of turtles,38,0,38,21.10926049,1500
A,64,R0-SEI,3.0625,0,3.8125,2.320994337,1500
A,64,attack-rate,68.75,0,93.75,61.67138574,1500
A,64,sum [overall-infection] of turtles,420,0,420,202.3457695,1500
A,64,sum [forest-infected] of turtles,207,0,207,97.28847435,1500
A,64,sum [HDR-infected] of turtles,9,0,9,3.399067288,1500
A,64,sum [MDR-infected] of turtles,27,0,27,13.98134577,1500
A,64,sum [open-area-infected] of turtles,135,0,135,68.40772818,1500
A,64,sum [road-infected] of turtles,1,0,1,0.131245836,1500
A,64,sum [forest-edge-infected] of turtles,41,0,41,19.13790806,1500
A,65,R0-SEI,3,0,3.6875,2.350807795,1500
A,65,attack-rate,68.75,0,93.75,69.37041972,1500
A,65,sum [overall-infection] of turtles,404,0,404,195.5396402,1500
A,65,sum [forest-infected] of turtles,189,0,189,93.71485676,1500
A,65,sum [HDR-infected] of turtles,7,0,7,2.974017322,1500
A,65,sum [MDR-infected] of turtles,35,0,35,14.76748834,1500
A,65,sum [open-area-infected] of turtles,113,0,113,57.53697535,1500
A,65,sum [road-infected] of turtles,0,0,0,0,1500
A,65,sum [forest-edge-infected] of turtles,60,0,60,26.54630247,1500
A,66,R0-SEI,2.375,0,3.9375,2.247460027,1500
A,66,attack-rate,81.25,0,100,70.26565623,1500
A,66,sum [overall-infection] of turtles,398,0,398,197.9180546,1500
A,66,sum [forest-infected] of turtles,202,0,202,100.5289807,1500
A,66,sum [HDR-infected] of turtles,5,0,5,3.941372418,1500
A,66,sum [MDR-infected] of turtles,24,0,24,8.753497668,1500
A,66,sum [open-area-infected] of turtles,119,0,119,61.9793471,1500
A,66,sum [road-infected] of turtles,0,0,0,0,1500
A,66,sum [forest-edge-infected] of turtles,48,0,48,22.71485676,1500
A,67,R0-SEI,2.0625,0,3.5625,2.156395736,1500
A,67,attack-rate,50,0,100,67.35926049,1500
A,67,sum [overall-infection] of turtles,431,0,431,223.9526982,1500
A,67,sum [forest-infected] of turtles,208,0,208,109.2418388,1500
A,67,sum [HDR-infected] of turtles,7,0,7,3.135909394,1500
A,67,sum [MDR-infected] of turtles,52,0,52,26.61159227,1500
A,67,sum [open-area-infected] of turtles,112,0,112,55.46369087,1500
A,67,sum [road-infected] of turtles,0,0,0,0,1500
A,67,sum [forest-edge-infected] of turtles,52,0,52,29.49966689,1500
A,68,R0-SEI,3.625,0,4.125,2.481887075,1500
A,68,attack-rate,56.25,0,100,64.26132578,1500
A,68,sum [overall-infection] of turtles,510,0,510,238.3431046,1500
A,68,sum [forest-infected] of turtles,227,0,227,98.59293804,1500
A,68,sum [HDR-infected] of turtles,8,0,8,3.647568288,1500
A,68,sum [MDR-infected] of turtles,59,0,59,26.62624917,1500
A,68,sum [open-area-infected] of turtles,111,0,111,57.67954697,1500
A,68,sum [road-infected] of turtles,1,0,1,0.277148568,1500
A,68,sum [forest-edge-infected] of turtles,104,0,104,51.51965356,1500
A,69,R0-SEI,0,0,0,0,16
A,69,attack-rate,0,0,6.25,5.514705882,16
A,69,sum [overall-infection] of turtles,0,0,0,0,16
A,69,sum [forest-infected] of turtles,0,0,0,0,16
A,69,sum [HDR-infected] of turtles,0,0,0,0,16
A,69,sum [MDR-infected] of turtles,0,0,0,0,16
A,69,sum [open-area-infected] of turtles,0,0,0,0,16
A,69,sum [road-infected] of turtles,0,0,0,0,16
A,69,sum [forest-edge-infected] of turtles,0,0,0,0,16
A,70,R0-SEI,2.9375,0,3.9375,2.12612425,1500
A,70,attack-rate,31.25,0,100,67.60076616,1500
A,70,sum [overall-infection] of turtles,395,0,395,192.2118588,1500
A,70,sum [forest-infected] of turtles,208,0,208,102.811459,1500
A,70,sum [HDR-infected] of turtles,7,0,7,2.417055296,1500
A,70,sum [MDR-infected] of turtles,22,0,22,9.139240506,1500
A,70,sum [open-area-infected] of turtles,130,0,130,65.08461026,1500
A,70,sum [road-infected] of turtles,1,0,1,0.293137908,1500
A,70,sum [forest-edge-infected] of turtles,27,0,27,12.46635576,1500
A,71,R0-SEI,0.1875,0,0.3125,0.1455,124
A,71,attack-rate,0,0,18.75,9.05,124
A,71,sum [overall-infection] of turtles,7,0,7,3.016,124
A,71,sum [forest-infected] of turtles,3,0,3,1.4,124
A,71,sum [HDR-infected] of turtles,0,0,0,0,124
A,71,sum [MDR-infected] of turtles,0,0,0,0,124
A,71,sum [open-area-infected] of turtles,4,0,4,1.616,124
A,71,sum [road-infected] of turtles,0,0,0,0,124
A,71,sum [forest-edge-infected] of turtles,0,0,0,0,124
A,72,R0-SEI,0,0,0,0,27
A,72,attack-rate,0,0,6.25,5.803571429,27
A,72,sum [overall-infection] of turtles,0,0,0,0,27
A,72,sum [forest-infected] of turtles,0,0,0,0,27
A,72,sum [HDR-infected] of turtles,0,0,0,0,27
A,72,sum [MDR-infected] of turtles,0,0,0,0,27
A,72,sum [open-area-infected] of turtles,0,0,0,0,27
A,72,sum [road-infected] of turtles,0,0,0,0,27
A,72,sum [forest-edge-infected] of turtles,0,0,0,0,27
A,73,R0-SEI,2.5,0,3.5625,2.00570453,1500
A,73,attack-rate,75,0,100,69.30379747,1500
A,73,sum [overall-infection] of turtles,386,0,386,183.9893404,1500
A,73,sum [forest-infected] of turtles,213,0,213,100.4223851,1500
A,73,sum [HDR-infected] of turtles,6,0,6,3.932045303,1500
A,73,sum [MDR-infected] of turtles,33,0,33,16.64157229,1500
A,73,sum [open-area-infected] of turtles,99,0,99,47.55896069,1500
A,73,sum [road-infected] of turtles,0,0,0,0,1500
A,73,sum [forest-edge-infected] of turtles,35,0,35,15.43437708,1500
A,74,R0-SEI,2.6875,0,5.3125,3.245586276,1500
A,74,attack-rate,43.75,0,100,66.09343771,1500
A,74,sum [overall-infection] of turtles,451,0,451,224.9353764,1500
A,74,sum [forest-infected] of turtles,179,0,179,84.14923384,1500
A,74,sum [HDR-infected] of turtles,7,0,7,3.505662891,1500
A,74,sum [MDR-infected] of turtles,32,0,32,17.48634244,1500
A,74,sum [open-area-infected] of turtles,108,0,108,59.43037975,1500
A,74,sum [road-infected] of turtles,1,0,1,0.111925383,1500
A,74,sum [forest-edge-infected] of turtles,124,0,124,60.25183211,1500
A,75,R0-SEI,2.3125,0,3.5625,2.159435376,1500
A,75,attack-rate,75,0,93.75,71.63141239,1500
A,75,sum [overall-infection] of turtles,369,0,369,196.0026649,1500
A,75,sum [forest-infected] of turtles,183,0,183,98.24716855,1500
A,75,sum [HDR-infected] of turtles,3,0,3,1.761492338,1500
A,75,sum [MDR-infected] of turtles,43,0,43,21.01132578,1500
A,75,sum [open-area-infected] of turtles,92,0,92,50.04463691,1500
A,75,sum [road-infected] of turtles,0,0,0,0,1500
A,75,sum [forest-edge-infected] of turtles,48,0,48,24.93804131,1500
A,76,R0-SEI,2.8125,0,3.5,2.129621919,1500
A,76,attack-rate,87.5,0,100,64.09893404,1500
A,76,sum [overall-infection] of turtles,420,0,420,210.3557628,1500
A,76,sum [forest-infected] of turtles,198,0,198,96.92405063,1500
A,76,sum [HDR-infected] of turtles,8,0,8,3.578947368,1500
A,76,sum [MDR-infected] of turtles,38,0,38,17.71485676,1500
A,76,sum [open-area-infected] of turtles,110,0,110,56.08394404,1500
A,76,sum [road-infected] of turtles,1,0,1,0.544303797,1500
A,76,sum [forest-edge-infected] of turtles,65,0,65,35.50966023,1500
A,77,R0-SEI,4.25,0,4.625,2.900274817,1500
A,77,attack-rate,68.75,0,100,63.93237841,1500
A,77,sum [overall-infection] of turtles,477,0,477,231.7235177,1500
A,77,sum [forest-infected] of turtles,219,0,219,110.6702199,1500
A,77,sum [HDR-infected] of turtles,9,0,9,4.940039973,1500
A,77,sum [MDR-infected] of turtles,43,0,43,20.73351099,1500
A,77,sum [open-area-infected] of turtles,130,0,130,63.502998,1500
A,77,sum [road-infected] of turtles,0,0,0,0,1500
A,77,sum [forest-edge-infected] of turtles,76,0,76,31.87674883,1500
A,78,R0-SEI,0.25,0,0.25,0.072033898,58
A,78,attack-rate,0,0,6.25,6.038135593,58
A,78,sum [overall-infection] of turtles,4,0,4,1.152542373,58
A,78,sum [forest-infected] of turtles,2,0,2,0.898305085,58
A,78,sum [HDR-infected] of turtles,1,0,1,0.13559322,58
A,78,sum [MDR-infected] of turtles,0,0,0,0,58
A,78,sum [open-area-infected] of turtles,1,0,1,0.118644068,58
A,78,sum [road-infected] of turtles,0,0,0,0,58
A,78,sum [forest-edge-infected] of turtles,0,0,0,0,58
A,79,R0-SEI,2.375,0,4,2.342146902,1500
A,79,attack-rate,62.5,0,100,62.4541972,1500
A,79,sum [overall-infection] of turtles,467,0,467,228.8580946,1500
A,79,sum [forest-infected] of turtles,209,0,209,96.34110593,1500
A,79,sum [HDR-infected] of turtles,4,0,4,2.454363757,1500
A,79,sum [MDR-infected] of turtles,43,0,43,22.60626249,1500
A,79,sum [open-area-infected] of turtles,126,0,126,62.55496336,1500
A,79,sum [road-infected] of turtles,1,0,1,0.941372418,1500
A,79,sum [forest-edge-infected] of turtles,84,0,84,43.96002665,1500
A,80,R0-SEI,2.25,0,4.1875,2.44586942,1500
A,80,attack-rate,81.25,0,93.75,62.995503,1500
A,80,sum [overall-infection] of turtles,448,0,448,213.278481,1500
A,80,sum [forest-infected] of turtles,220,0,220,99.67821452,1500
A,80,sum [HDR-infected] of turtles,8,0,8,3.528314457,1500
A,80,sum [MDR-infected] of turtles,45,0,45,17.97068621,1500
A,80,sum [open-area-infected] of turtles,136,0,136,72.56029314,1500
A,80,sum [road-infected] of turtles,0,0,0,0,1500
A,80,sum [forest-edge-infected] of turtles,39,0,39,19.54097268,1500
A,81,R0-SEI,2.9375,0,4.1875,2.52818954,1500
A,81,attack-rate,81.25,0,100,69.39540306,1500
A,81,sum [overall-infection] of turtles,424,0,424,206.9540306,1500
A,81,sum [forest-infected] of turtles,183,0,183,88.29780147,1500
A,81,sum [HDR-infected] of turtles,5,0,5,2.835443038,1500
A,81,sum [MDR-infected] of turtles,27,0,27,14.50699534,1500
A,81,sum [open-area-infected] of turtles,111,0,111,57.47501666,1500
A,81,sum [road-infected] of turtles,0,0,0,0,1500
A,81,sum [forest-edge-infected] of turtles,98,0,98,43.83877415,1500
A,82,R0-SEI,0,0,0,0,4
A,82,attack-rate,0,0,6.25,3.75,4
A,82,sum [overall-infection] of turtles,0,0,0,0,4
A,82,sum [forest-infected] of turtles,0,0,0,0,4
A,82,sum [HDR-infected] of turtles,0,0,0,0,4
A,82,sum [MDR-infected] of turtles,0,0,0,0,4
A,82,sum [open-area-infected] of turtles,0,0,0,0,4
A,82,sum [road-infected] of turtles,0,0,0,0,4
A,82,sum [forest-edge-infected] of turtles,0,0,0,0,4
A,83,R0-SEI,3.1875,0,5.0625,2.664515323,1500
A,83,attack-rate,81.25,0,100,68.12958028,1500
A,83,sum [overall-infection] of turtles,463,0,463,227.568954,1500
A,83,sum [forest-infected] of turtles,212,0,212,102.3537642,1500
A,83,sum [HDR-infected] of turtles,6,0,6,3.221185876,1500
A,83,sum [MDR-infected] of turtles,57,0,57,21.96069287,1500
A,83,sum [open-area-infected] of turtles,95,0,95,49.8194537,1500
A,83,sum [road-infected] of turtles,1,0,1,0.917388408,1500
A,83,sum [forest-edge-infected] of turtles,92,0,92,49.29646902,1500
A,84,R0-SEI,0,0,0,0,6
A,84,attack-rate,0,0,6.25,4.464285714,6
A,84,sum [overall-infection] of turtles,0,0,0,0,6
A,84,sum [forest-infected] of turtles,0,0,0,0,6
A,84,sum [HDR-infected] of turtles,0,0,0,0,6
A,84,sum [MDR-infected] of turtles,0,0,0,0,6
A,84,sum [open-area-infected] of turtles,0,0,0,0,6
A,84,sum [road-infected] of turtles,0,0,0,0,6
A,84,sum [forest-edge-infected] of turtles,0,0,0,0,6
A,85,R0-SEI,2.4375,0,5.375,2.667388408,1500
A,85,attack-rate,68.75,0,100,70.51965356,1500
A,85,sum [overall-infection] of turtles,430,0,430,210.7375083,1500
A,85,sum [forest-infected] of turtles,179,0,179,89.86075949,1500
A,85,sum [HDR-infected] of turtles,3,0,3,1.101265823,1500
A,85,sum [MDR-infected] of turtles,38,0,38,19.99733511,1500
A,85,sum [open-area-infected] of turtles,108,0,108,49.84410393,1500
A,85,sum [road-infected] of turtles,1,0,1,0.518321119,1500
A,85,sum [forest-edge-infected] of turtles,101,0,101,49.41572285,1500
A,86,R0-SEI,2.75,0,4.25,2.349267155,1500
A,86,attack-rate,68.75,0,93.75,66.32661559,1500
A,86,sum [overall-infection] of turtles,433,0,433,204.314457,1500
A,86,sum [forest-infected] of turtles,195,0,195,92.994004,1500
A,86,sum [HDR-infected] of turtles,6,0,6,1.345103264,1500
A,86,sum [MDR-infected] of turtles,60,0,60,26.97534977,1500
A,86,sum [open-area-infected] of turtles,113,0,113,52.90939374,1500
A,86,sum [road-infected] of turtles,1,0,1,0.80146569,1500
A,86,sum [forest-edge-infected] of turtles,58,0,58,29.28914057,1500
A,87,R0-SEI,3.75,0,4.25,2.471060959,1500
A,87,attack-rate,93.75,0,93.75,65.53547635,1500
A,87,sum [overall-infection] of turtles,424,0,424,210.5443038,1500
A,87,sum [forest-infected] of turtles,211,0,211,108.4403731,1500
A,87,sum [HDR-infected] of turtles,2,0,2,1.503664224,1500
A,87,sum [MDR-infected] of turtles,50,0,50,21.23117921,1500
A,87,sum [open-area-infected] of turtles,120,0,120,58.76882079,1500
A,87,sum [road-infected] of turtles,0,0,0,0,1500
A,87,sum [forest-edge-infected] of turtles,41,0,41,20.60026649,1500
A,88,R0-SEI,1.8125,0,4.25,2.445453031,1500
A,88,attack-rate,62.5,0,100,65.82278481,1500
A,88,sum [overall-infection] of turtles,383,0,383,194.2391739,1500
A,88,sum [forest-infected] of turtles,218,0,218,107.8161226,1500
A,88,sum [HDR-infected] of turtles,9,0,9,3.892738175,1500
A,88,sum [MDR-infected] of turtles,32,0,32,18.17921386,1500
A,88,sum [open-area-infected] of turtles,93,0,93,47.71419054,1500
A,88,sum [road-infected] of turtles,0,0,0,0,1500
A,88,sum [forest-edge-infected] of turtles,31,0,31,16.63690873,1500
A,89,R0-SEI,4.25,0,4.4375,2.673550966,1500
A,89,attack-rate,56.25,0,100,67.3092938,1500
A,89,sum [overall-infection] of turtles,445,0,445,215.1552298,1500
A,89,sum [forest-infected] of turtles,223,0,223,116.7008661,1500
A,89,sum [HDR-infected] of turtles,4,0,4,1.813457695,1500
A,89,sum [MDR-infected] of turtles,50,0,50,22.8580946,1500
A,89,sum [open-area-infected] of turtles,132,0,132,53.72551632,1500
A,89,sum [road-infected] of turtles,2,0,2,0.798134577,1500
