scenario,run-number,value,final,min,max,mean,ticks
F,759,sum [road-infected] of turtles,0,0,0,0,1500
F,759,sum [forest-edge-infected] of turtles,16,0,16,8.37308461,1500
F,760,R0-SEI,0.1875,0,0.1875,0.144886364,21
F,760,attack-rate,0,0,6.25,5.681818182,21
F,760,sum [overall-infection] of turtles,3,0,3,2.318181818,21
F,760,sum [forest-infected] of turtles,1,0,1,0.409090909,21
F,760,sum [HDR-infected] of turtles,2,0,2,1.909090909,21
F,760,sum [MDR-infected] of turtles,0,0,0,0,21
F,760,sum [open-area-infected] of turtles,0,0,0,0,21
F,760,sum [road-infected] of turtles,0,0,0,0,21
F,760,sum [forest-edge-infected] of turtles,0,0,0,0,21
F,761,R0-SEI,2.125,0,2.8125,1.66272485,1500
F,761,attack-rate,56.25,0,93.75,60.93437708,1500
F,761,sum [overall-infection] of turtles,332,0,332,155.0806129,1500
F,761,sum [forest-infected] of turtles,173,0,173,78.75682878,1500
F,761,sum [HDR-infected] of turtles,7,0,7,3.223184544,1500
F,761,sum [MDR-infected] of turtles,21,0,21,8.566955363,1500
F,761,sum [open-area-infected] of turtles,109,0,109,55.61025983,1500
F,761,sum [road-infected] of turtles,0,0,0,0,1500
F,761,sum [forest-edge-infected] of turtles,22,0,22,8.92338441,1500
F,762,R0-SEI,2.125,0,3.5,1.855346436,1500
F,762,attack-rate,68.75,0,93.75,60.87608261,1500
F,762,sum [overall-infection] of turtles,345,0,345,175.3990673,1500
F,762,sum [forest-infected] of turtles,191,0,191,95.14457029,1500
F,762,sum [HDR-infected] of turtles,8,0,8,4.390406396,1500
F,762,sum [MDR-infected] of turtles,41,0,41,20.60226516,1500
F,762,sum [open-area-infected] of turtles,90,0,90,49.01532312,1500
F,762,sum [road-infected] of turtles,0,0,0,0,1500
F,762,sum [forest-edge-infected] of turtles,15,0,15,6.246502332,1500
F,763,R0-SEI,2.875,0,3.125,1.882536642,1500
F,763,attack-rate,56.25,0,100,63.36192538,1500
F,763,sum [overall-infection] of turtles,328,0,328,159.2191872,1500
F,763,sum [forest-infected] of turtles,172,0,172,82.51365756,1500
F,763,sum [HDR-infected] of turtles,7,0,7,3.113257828,1500
F,763,sum [MDR-infected] of turtles,37,0,37,18.64290473,1500
F,763,sum [open-area-infected] of turtles,99,0,99,48.64223851,1500
F,763,sum [road-infected] of turtles,1,0,1,0.952698201,1500
F,763,sum [forest-edge-infected] of turtles,12,0,12,5.35443038,1500
F,764,R0-SEI,1.5625,0,2.75,1.464856762,1500
F,764,attack-rate,75,0,93.75,60.33061292,1500
F,764,sum [overall-infection] of turtles,324,0,324,163.6682212,1500
F,764,sum [forest-infected] of turtles,162,0,162,81.29913391,1500
F,764,sum [HDR-infected] of turtles,8,0,8,5.286475683,1500
F,764,sum [MDR-infected] of turtles,38,0,38,20.51032645,1500
F,764,sum [open-area-infected] of turtles,98,0,98,47.97868088,1500
F,764,sum [road-infected] of turtles,0,0,0,0,1500
F,764,sum [forest-edge-infected] of turtles,18,0,18,8.593604264,1500
F,765,R0-SEI,1.125,0,3.0625,1.614840107,1500
F,765,attack-rate,43.75,0,93.75,56.97451699,1500
F,765,sum [overall-infection] of turtles,306,0,306,146.7554963,1500
F,765,sum [forest-infected] of turtles,157,0,157,72.99333777,1500
F,765,sum [HDR-infected] of turtles,9,0,9,4.313124584,1500
F,765,sum [MDR-infected] of turtles,34,0,34,16.13257828,1500
F,765,sum [open-area-infected] of turtles,96,0,96,47.74417055,1500
F,765,sum [road-infected] of turtles,0,0,0,0,1500
F,765,sum [forest-edge-infected] of turtles,10,0,10,5.572285143,1500
F,766,R0-SEI,2.625,0,3.4375,1.985218188,1500
F,766,attack-rate,81.25,0,100,66.27248501,1500
F,766,sum [overall-infection] of turtles,340,0,340,162.6722185,1500
F,766,sum [forest-infected] of turtles,166,0,166,78.65423051,1500
F,766,sum [HDR-infected] of turtles,18,0,18,9.453031312,1500
F,766,sum [MDR-infected] of turtles,51,0,51,25.14656895,1500
F,766,sum [open-area-infected] of turtles,91,0,91,43.49367089,1500
F,766,sum [road-infected] of turtles,0,0,0,0,1500
F,766,sum [forest-edge-infected] of turtles,14,0,14,5.924716855,1500
F,767,R0-SEI,0.0625,0,0.0625,0.040625,19
F,767,attack-rate,0,0,6.25,5.625,19
F,767,sum [overall-infection] of turtles,1,0,1,0.65,19
F,767,sum [forest-infected] of turtles,0,0,0,0,19
F,767,sum [HDR-infected] of turtles,0,0,0,0,19
F,767,sum [MDR-infected] of turtles,1,0,1,0.65,19
F,767,sum [open-area-infected] of turtles,0,0,0,0,19
F,767,sum [road-infected] of turtles,0,0,0,0,19
F,767,sum [forest-edge-infected] of turtles,0,0,0,0,19
F,768,R0-SEI,1.5625,0,3,1.671802132,1500
F,768,attack-rate,43.75,0,93.75,62.69153897,1500
F,768,sum [overall-infection] of turtles,286,0,286,137.431046,1500
F,768,sum [forest-infected] of turtles,156,0,156,77.5443038,1500
F,768,sum [HDR-infected] of turtles,12,0,12,5.80679547,1500
F,768,sum [MDR-infected] of turtles,32,0,32,16.99467022,1500
F,768,sum [open-area-infected] of turtles,78,0,78,33.3431046,1500
F,768,sum [road-infected] of turtles,0,0,0,0,1500
F,768,sum [forest-edge-infected] of turtles,8,0,8,3.742171885,1500
F,769,R0-SEI,0,0,0,0,9
F,769,attack-rate,0,0,6.25,5,9
F,769,sum [overall-infection] of turtles,0,0,0,0,9
F,769,sum [forest-infected] of turtles,0,0,0,0,9
F,769,sum [HDR-infected] of turtles,0,0,0,0,9
F,769,sum [MDR-infected] of turtles,0,0,0,0,9
F,769,sum [open-area-infected] of turtles,0,0,0,0,9
F,769,sum [road-infected] of turtles,0,0,0,0,9
F,769,sum [forest-edge-infected] of turtles,0,0,0,0,9
F,770,R0-SEI,1.3125,0,3.0625,1.734510326,1500
F,770,attack-rate,56.25,0,93.75,62.86225849,1500
F,770,sum [overall-infection] of turtles,332,0,332,173.6102598,1500
F,770,sum [forest-infected] of turtles,190,0,190,104.0812791,1500
F,770,sum [HDR-infected] of turtles,12,0,12,6.08727515,1500
F,770,sum [MDR-infected] of turtles,27,0,27,15.5916056,1500
F,770,sum [open-area-infected] of turtles,92,0,92,43.83877415,1500
F,770,sum [road-infected] of turtles,0,0,0,0,1500
F,770,sum [forest-edge-infected] of turtles,11,0,11,4.011325783,1500
F,771,R0-SEI,0,0,0,0,11
F,771,attack-rate,0,0,6.25,5.208333333,11
F,771,sum [overall-infection] of turtles,0,0,0,0,11
F,771,sum [forest-infected] of turtles,0,0,0,0,11
F,771,sum [HDR-infected] of turtles,0,0,0,0,11
F,771,sum [MDR-infected] of turtles,0,0,0,0,11
F,771,sum [open-area-infected] of turtles,0,0,0,0,11
F,771,sum [road-infected] of turtles,0,0,0,0,11
F,771,sum [forest-edge-infected] of turtles,0,0,0,0,11
F,772,R0-SEI,0,0,0,0,12
F,772,attack-rate,0,0,6.25,5.288461538,12
F,772,sum [overall-infection] of turtles,0,0,0,0,12
F,772,sum [forest-infected] of turtles,0,0,0,0,12
F,772,sum [HDR-infected] of turtles,0,0,0,0,12
F,772,sum [MDR-infected] of turtles,0,0,0,0,12
F,772,sum [open-area-infected] of turtles,0,0,0,0,12
F,772,sum [road-infected] of turtles,0,0,0,0,12
F,772,sum [forest-edge-infected] of turtles,0,0,0,0,12
F,773,R0-SEI,0,0,0,0,21
F,773,attack-rate,0,0,6.25,5.681818182,21
F,773,sum [overall-infection] of turtles,0,0,0,0,21
F,773,sum [forest-infected] of turtles,0,0,0,0,21
F,773,sum [HDR-infected] of turtles,0,0,0,0,21
F,773,sum [MDR-infected] of turtles,0,0,0,0,21
F,773,sum [open-area-infected] of turtles,0,0,0,0,21
F,773,sum [road-infected] of turtles,0,0,0,0,21
F,773,sum [forest-edge-infected] of turtles,0,0,0,0,21
F,774,R0-SEI,1.5,0,2.9375,1.775732845,1500
F,774,attack-rate,62.5,0,100,66.50566289,1500
F,774,sum [overall-infection] of turtles,285,0,285,148.9973351,1500
F,774,sum [forest-infected] of turtles,169,0,169,89.71752165,1500
F,774,sum [HDR-infected] of turtles,9,0,9,3.754163891,1500
F,774,sum [MDR-infected] of turtles,24,0,24,13.45169887,1500
F,774,sum [open-area-infected] of turtles,74,0,74,36.58627582,1500
F,774,sum [road-infected] of turtles,0,0,0,0,1500
F,774,sum [forest-edge-infected] of turtles,9,0,9,5.487674883,1500
F,775,R0-SEI,2.0625,0,2.9375,1.809668554,1500
F,775,attack-rate,68.75,0,100,62.37091939,1500
F,775,sum [overall-infection] of turtles,328,0,328,159.1365756,1500
F,775,sum [forest-infected] of turtles,198,0,198,96.57561626,1500
F,775,sum [HDR-infected] of turtles,8,0,8,4.189207195,1500
F,775,sum [MDR-infected] of turtles,36,0,36,15.48634244,1500
F,775,sum [open-area-infected] of turtles,78,0,78,39.20786143,1500
F,775,sum [road-infected] of turtles,0,0,0,0,1500
F,775,sum [forest-edge-infected] of turtles,8,0,8,3.677548301,1500
F,776,R0-SEI,2.6875,0,2.8125,1.625083278,1500
F,776,attack-rate,68.75,0,93.75,61.52148568,1500
F,776,sum [overall-infection] of turtles,324,0,324,158.3317788,1500
F,776,sum [forest-infected] of turtles,172,0,172,85.00999334,1500
F,776,sum [HDR-infected] of turtles,8,0,8,2.935376416,1500
F,776,sum [MDR-infected] of turtles,31,0,31,13.36908728,1500
F,776,sum [open-area-infected] of turtles,95,0,95,47.04330446,1500
F,776,sum [road-infected] of turtles,0,0,0,0,1500
F,776,sum [forest-edge-infected] of turtles,18,0,18,9.974017322,1500
F,777,R0-SEI,1.8125,0,2.625,1.702323451,1500
F,777,attack-rate,75,0,87.5,63.47018654,1500
F,777,sum [overall-infection] of turtles,304,0,304,155.8760826,1500
F,777,sum [forest-infected] of turtles,184,0,184,95.29380413,1500
F,777,sum [HDR-infected] of turtles,12,0,12,6.892071952,1500
F,777,sum [MDR-infected] of turtles,26,0,26,11.60493005,1500
F,777,sum [open-area-infected] of turtles,68,0,68,32.37708195,1500
F,777,sum [road-infected] of turtles,0,0,0,0,1500
F,777,sum [forest-edge-infected] of turtles,14,0,14,9.708194537,1500
F,778,R0-SEI,1.5625,0,2.875,1.821119254,1500
F,778,attack-rate,75,0,100,66.83461026,1500
F,778,sum [overall-infection] of turtles,300,0,300,144.6835443,1500
F,778,sum [forest-infected] of turtles,161,0,161,77.31512325,1500
F,778,sum [HDR-infected] of turtles,8,0,8,3.093937375,1500
F,778,sum [MDR-infected] of turtles,38,0,38,17.62891406,1500
F,778,sum [open-area-infected] of turtles,85,0,85,42.45902732,1500
F,778,sum [road-infected] of turtles,1,0,1,0.519653564,1500
F,778,sum [forest-edge-infected] of turtles,7,0,7,3.666888741,1500
F,779,R0-SEI,0.0625,0,0.0625,0.00862069,28
F,779,attack-rate,0,0,6.25,5.818965517,28
F,779,sum [overall-infection] of turtles,1,0,1,0.137931034,28
F,779,sum [forest-infected] of turtles,1,0,1,0.137931034,28
F,779,sum [HDR-infected] of turtles,0,0,0,0,28
F,779,sum [MDR-infected] of turtles,0,0,0,0,28
F,779,sum [open-area-infected] of turtles,0,0,0,0,28
F,779,sum [road-infected] of turtles,0,0,0,0,28
F,779,sum [forest-edge-infected] of turtles,0,0,0,0,28
F,780,R0-SEI,0,0,0,0,8
F,780,attack-rate,0,0,6.25,4.861111111,8
F,780,sum [overall-infection] of turtles,0,0,0,0,8
F,780,sum [forest-infected] of turtles,0,0,0,0,8
F,780,sum [HDR-infected] of turtles,0,0,0,0,8
F,780,sum [MDR-infected] of turtles,0,0,0,0,8
F,780,sum [open-area-infected] of turtles,0,0,0,0,8
F,780,sum [road-infected] of turtles,0,0,0,0,8
F,780,sum [forest-edge-infected] of turtles,0,0,0,0,8
F,781,R0-SEI,0.1875,0,0.25,0.076388889,71
F,781,attack-rate,0,0,12.5,8.159722222,71
F,781,sum [overall-infection] of turtles,4,0,4,1.236111111,71
F,781,sum [forest-infected] of turtles,3,0,3,1.097222222,71
F,781,sum [HDR-infected] of turtles,0,0,0,0,71
F,781,sum [MDR-infected] of turtles,0,0,0,0,71
F,781,sum [open-area-infected] of turtles,1,0,1,0.138888889,71
F,781,sum [road-infected] of turtles,0,0,0,0,71
F,781,sum [forest-edge-infected] of turtles,0,0,0,0,71
F,782,R0-SEI,0.0625,0,0.125,0.095192308,64
F,782,attack-rate,0,0,12.5,6.923076923,64
F,782,sum [overall-infection] of turtles,2,0,2,1.538461538,64
F,782,sum [forest-infected] of turtles,1,0,1,0.953846154,64
F,782,sum [HDR-infected] of turtles,0,0,0,0,64
F,782,sum [MDR-infected] of turtles,0,0,0,0,64
F,782,sum [open-area-infected] of turtles,1,0,1,0.584615385,64
F,782,sum [road-infected] of turtles,0,0,0,0,64
F,782,sum [forest-edge-infected] of turtles,0,0,0,0,64
F,783,R0-SEI,1.1875,0,3.625,2.081320786,1500
F,783,attack-rate,56.25,0,93.75,65.64373751,1500
F,783,sum [overall-infection] of turtles,308,0,308,168.077948,1500
F,783,sum [forest-infected] of turtles,172,0,172,93.96069287,1500
F,783,sum [HDR-infected] of turtles,11,0,11,8.311792139,1500
F,783,sum [MDR-infected] of turtles,32,0,32,18.23784144,1500
F,783,sum [open-area-infected] of turtles,79,0,79,40.49167222,1500
F,783,sum [road-infected] of turtles,0,0,0,0,1500
F,783,sum [forest-edge-infected] of turtles,14,0,14,7.075949367,1500
F,784,R0-SEI,2.875,0,3.0625,1.624083944,1500
F,784,attack-rate,62.5,0,100,60.81362425,1500
F,784,sum [overall-infection] of turtles,304,0,304,122.5956029,1500
F,784,sum [forest-infected] of turtles,150,0,150,59.96069287,1500
F,784,sum [HDR-infected] of turtles,17,0,17,6.091938708,1500
F,784,sum [MDR-infected] of turtles,28,0,28,11.63357761,1500
F,784,sum [open-area-infected] of turtles,95,0,95,37.6982012,1500
F,784,sum [road-infected] of turtles,0,0,0,0,1500
F,784,sum [forest-edge-infected] of turtles,14,0,14,7.211192538,1500
F,785,R0-SEI,2.0625,0,3.375,2.037141905,1500
F,785,attack-rate,68.75,0,93.75,58.73584277,1500
F,785,sum [overall-infection] of turtles,328,0,328,163.1445703,1500
F,785,sum [forest-infected] of turtles,180,0,180,86.65956029,1500
F,785,sum [HDR-infected] of turtles,9,0,9,5.327781479,1500
F,785,sum [MDR-infected] of turtles,31,0,31,15.27848101,1500
F,785,sum [open-area-infected] of turtles,95,0,95,50.5976016,1500
F,785,sum [road-infected] of turtles,1,0,1,0.175216522,1500
F,785,sum [forest-edge-infected] of turtles,12,0,12,5.10592938,1500
F,786,R0-SEI,1.625,0,2.8125,1.839232179,1500
F,786,attack-rate,81.25,0,93.75,65.30646236,1500
F,786,sum [overall-infection] of turtles,323,0,323,161.9900067,1500
F,786,sum [forest-infected] of turtles,183,0,183,93.58760826,1500
F,786,sum [HDR-infected] of turtles,9,0,9,3.189873418,1500
F,786,sum [MDR-infected] of turtles,35,0,35,18.93670886,1500
F,786,sum [open-area-infected] of turtles,82,0,82,39,1500
F,786,sum [road-infected] of turtles,0,0,0,0,1500
F,786,sum [forest-edge-infected] of turtles,14,0,14,7.275816123,1500
F,787,R0-SEI,0,0,0,0,1
F,787,attack-rate,0,0,0,0,1
F,787,sum [overall-infection] of turtles,0,0,0,0,1
F,787,sum [forest-infected] of turtles,0,0,0,0,1
F,787,sum [HDR-infected] of turtles,0,0,0,0,1
F,787,sum [MDR-infected] of turtles,0,0,0,0,1
F,787,sum [open-area-infected] of turtles,0,0,0,0,1
F,787,sum [road-infected] of turtles,0,0,0,0,1
F,787,sum [forest-edge-infected] of turtles,0,0,0,0,1
F,788,R0-SEI,0,0,0,0,26
F,788,attack-rate,0,0,6.25,5.787037037,26
F,788,sum [overall-infection] of turtles,0,0,0,0,26
F,788,sum [forest-infected] of turtles,0,0,0,0,26
F,788,sum [HDR-infected] of turtles,0,0,0,0,26
F,788,sum [MDR-infected] of turtles,0,0,0,0,26
F,788,sum [open-area-infected] of turtles,0,0,0,0,26
F,788,sum [road-infected] of turtles,0,0,0,0,26
F,788,sum [forest-edge-infected] of turtles,0,0,0,0,26
F,789,R0-SEI,0,0,0,0,4
F,789,attack-rate,0,0,6.25,3.75,4
F,789,sum [overall-infection] of turtles,0,0,0,0,4
F,789,sum [forest-infected] of turtles,0,0,0,0,4
F,789,sum [HDR-infected] of turtles,0,0,0,0,4
F,789,sum [MDR-infected] of turtles,0,0,0,0,4
F,789,sum [open-area-infected] of turtles,0,0,0,0,4
F,789,sum [road-infected] of turtles,0,0,0,0,4
F,789,sum [forest-edge-infected] of turtles,0,0,0,0,4
F,790,R0-SEI,1.625,0,3.625,1.883910726,1500
F,790,attack-rate,68.75,0,100,61.9170553,1500
F,790,sum [overall-infection] of turtles,321,0,321,154.3824117,1500
F,790,sum [forest-infected] of turtles,181,0,181,86.12591606,1500
F,790,sum [HDR-infected] of turtles,8,0,8,4.125916056,1500
F,790,sum [MDR-infected] of turtles,30,0,30,13.42438374,1500
F,790,sum [open-area-infected] of turtles,93,0,93,45.54896736,1500
F,790,sum [road-infected] of turtles,0,0,0,0,1500
F,790,sum [forest-edge-infected] of turtles,9,0,9,5.157228514,1500
F,791,R0-SEI,2.0625,0,2.9375,1.72522485,1500
F,791,attack-rate,50,0,93.75,62.43754164,1500
F,791,sum [overall-infection] of turtles,306,0,306,137.3677548,1500
F,791,sum [forest-infected] of turtles,169,0,169,78.9407062,1500
F,791,sum [HDR-infected] of turtles,11,0,11,3.604263824,1500
F,791,sum [MDR-infected] of turtles,26,0,26,11.35776149,1500
F,791,sum [open-area-infected] of turtles,90,0,90,37.56962025,1500
F,791,sum [road-infected] of turtles,0,0,0,0,1500
F,791,sum [forest-edge-infected] of turtles,10,0,10,5.895403065,1500
F,792,R0-SEI,2.25,0,3.1875,1.945244837,1500
F,792,attack-rate,56.25,0,100,63.491006,1500
F,792,sum [overall-infection] of turtles,272,0,272,138.7794803,1500
F,792,sum [forest-infected] of turtles,157,0,157,77.11725516,1500
F,792,sum [HDR-infected] of turtles,11,0,11,6.3491006,1500
F,792,sum [MDR-infected] of turtles,25,0,25,14.73351099,1500
F,792,sum [open-area-infected] of turtles,74,0,74,38.77681546,1500
F,792,sum [road-infected] of turtles,0,0,0,0,1500
F,792,sum [forest-edge-infected] of turtles,5,0,5,1.802798135,1500
F,793,R0-SEI,2.4375,0,2.625,1.686417388,1500
F,793,attack-rate,81.25,0,93.75,67.01365756,1500
F,793,sum [overall-infection] of turtles,287,0,287,149.9720187,1500
F,793,sum [forest-infected] of turtles,160,0,160,81.54763491,1500
F,793,sum [HDR-infected] of turtles,11,0,11,5.519653564,1500
F,793,sum [MDR-infected] of turtles,23,0,23,12.8254497,1500
F,793,sum [open-area-infected] of turtles,80,0,80,44.70219853,1500
F,793,sum [road-infected] of turtles,2,0,2,1.927381746,1500
F,793,sum [forest-edge-infected] of turtles,11,0,11,3.4497002,1500
F,794,R0-SEI,2.125,0,2.9375,1.654521985,1500
F,794,attack-rate,75,0,93.75,62.9497002,1500
F,794,sum [overall-infection] of turtles,306,0,306,143.1665556,1500
F,794,sum [forest-infected] of turtles,162,0,162,74.33844104,1500
F,794,sum [HDR-infected] of turtles,10,0,10,3.924050633,1500
F,794,sum [MDR-infected] of turtles,39,0,39,17.59027315,1500
F,794,sum [open-area-infected] of turtles,68,0,68,34.71419054,1500
F,794,sum [road-infected] of turtles,2,0,2,0.427048634,1500
F,794,sum [forest-edge-infected] of turtles,25,0,25,12.17255163,1500
F,795,R0-SEI,0,0,0,0,16
F,795,attack-rate,0,0,6.25,5.514705882,16
F,795,sum [overall-infection] of turtles,0,0,0,0,16
F,795,sum [forest-infected] of turtles,0,0,0,0,16
F,795,sum [HDR-infected] of turtles,0,0,0,0,16
F,795,sum [MDR-infected] of turtles,0,0,0,0,16
F,795,sum [open-area-infected] of turtles,0,0,0,0,16
F,795,sum [road-infected] of turtles,0,0,0,0,16
F,795,sum [forest-edge-infected] of turtles,0,0,0,0,16
F,796,R0-SEI,1.75,0,2.6875,1.793637575,1500
F,796,attack-rate,87.5,0,93.75,65.5562958,1500
F,796,sum [overall-infection] of turtles,296,0,296,136.4397069,1500
F,796,sum [forest-infected] of turtles,176,0,176,83.58694204,1500
F,796,sum [HDR-infected] of turtles,9,0,9,3.782811459,1500
F,796,sum [MDR-infected] of turtles,33,0,33,15.54696869,1500
F,796,sum [open-area-infected] of turtles,69,0,69,29.99267155,1500
F,796,sum [road-infected] of turtles,0,0,0,0,1500
F,796,sum [forest-edge-infected] of turtles,9,0,9,3.530313125,1500
F,797,R0-SEI,0,0,0,0,7
F,797,attack-rate,0,0,6.25,4.6875,7
F,797,sum [overall-infection] of turtles,0,0,0,0,7
F,797,sum [forest-infected] of turtles,0,0,0,0,7
F,797,sum [HDR-infected] of turtles,0,0,0,0,7
F,797,sum [MDR-infected] of turtles,0,0,0,0,7
F,797,sum [open-area-infected] of turtles,0,0,0,0,7
F,797,sum [road-infected] of turtles,0,0,0,0,7
F,797,sum [forest-edge-infected] of turtles,0,0,0,0,7
F,798,R0-SEI,0,0,0,0,52
F,798,attack-rate,0,0,6.25,6.014150943,52
F,798,sum [overall-infection] of turtles,0,0,0,0,52
F,798,sum [forest-infected] of turtles,0,0,0,0,52
F,798,sum [HDR-infected] of turtles,0,0,0,0,52
F,798,sum [MDR-infected] of turtles,0,0,0,0,52
F,798,sum [open-area-infected] of turtles,0,0,0,0,52
F,798,sum [road-infected] of turtles,0,0,0,0,52
F,798,sum [forest-edge-infected] of turtles,0,0,0,0,52
F,799,R0-SEI,1.3125,0,3.0625,1.630454697,1500
F,799,attack-rate,62.5,0,93.75,62.69570286,1500
F,799,sum [overall-infection] of turtles,299,0,299,156.7788141,1500
F,799,sum [forest-infected] of turtles,148,0,148,74.44903398,1500
F,799,sum [HDR-infected] of turtles,15,0,15,8.768154564,1500
F,799,sum [MDR-infected] of turtles,34,0,34,20.35443038,1500
F,799,sum [open-area-infected] of turtles,89,0,89,47.21052632,1500
F,799,sum [road-infected] of turtles,0,0,0,0,1500
F,799,sum [forest-edge-infected] of turtles,13,0,13,5.996668887,1500
F,800,R0-SEI,1.875,0,3.0625,1.86967022,1500
F,800,attack-rate,68.75,0,93.75,62.35009993,1500
F,800,sum [overall-infection] of turtles,299,0,299,147.847435,1500
F,800,sum [forest-infected] of turtles,166,0,166,78.31045969,1500
F,800,sum [HDR-infected] of turtles,17,0,17,6.976682212,1500
F,800,sum [MDR-infected] of turtles,39,0,39,18.34177215,1500
F,800,sum [open-area-infected] of turtles,59,0,59,32.96802132,1500
F,800,sum [road-infected] of turtles,0,0,0,0,1500
F,800,sum [forest-edge-infected] of turtles,18,0,18,11.25049967,1500
G,801,R0-SEI,1.9375,0,3,1.810459694,1500
G,801,attack-rate,68.75,0,93.75,59.22301799,1500
G,801,sum [overall-infection] of turtles,384,0,384,190.2511659,1500
G,801,sum [forest-infected] of turtles,180,0,180,91.69020653,1500
G,801,sum [HDR-infected] of turtles,12,0,12,4.82278481,1500
G,801,sum [MDR-infected] of turtles,54,0,54,24.5176549,1500
G,801,sum [open-area-infected] of turtles,119,0,119,59.56295803,1500
G,801,sum [road-infected] of turtles,1,0,1,0.792804797,1500
G,801,sum [forest-edge-infected] of turtles,18,0,18,8.864756829,1500
G,802,R0-SEI,2.25,0,2.75,1.657145237,1500
G,802,attack-rate,75,0,100,63.11209194,1500
G,802,sum [overall-infection] of turtles,300,0,300,150.0473018,1500
G,802,sum [forest-infected] of turtles,166,0,166,82.8047968,1500
G,802,sum [HDR-infected] of turtles,9,0,9,4.852764823,1500
G,802,sum [MDR-infected] of turtles,26,0,26,12.64756829,1500
G,802,sum [open-area-infected] of turtles,82,0,82,39.67488341,1500
G,802,sum [road-infected] of turtles,1,0,1,0.578947368,1500
G,802,sum [forest-edge-infected] of turtles,16,0,16,9.488341106,1500
G,803,R0-SEI,0.1875,0,0.25,0.110863095,83
G,803,attack-rate,0,0,12.5,8.779761905,83
G,803,sum [overall-infection] of turtles,4,0,4,1.785714286,83
G,803,sum [forest-infected] of turtles,1,0,1,0.797619048,83
G,803,sum [HDR-infected] of turtles,1,0,1,0.369047619,83
G,803,sum [MDR-infected] of turtles,0,0,0,0,83
G,803,sum [open-area-infected] of turtles,1,0,1,0.357142857,83
G,803,sum [road-infected] of turtles,0,0,0,0,83
G,803,sum [forest-edge-infected] of turtles,1,0,1,0.261904762,83
G,804,R0-SEI,0.0625,0,0.0625,0.025,9
G,804,attack-rate,0,0,6.25,5,9
G,804,sum [overall-infection] of turtles,1,0,1,0.4,9
G,804,sum [forest-infected] of turtles,0,0,0,0,9
G,804,sum [HDR-infected] of turtles,0,0,0,0,9
G,804,sum [MDR-infected] of turtles,0,0,0,0,9
G,804,sum [open-area-infected] of turtles,1,0,1,0.4,9
G,804,sum [road-infected] of turtles,0,0,0,0,9
G,804,sum [forest-edge-infected] of turtles,0,0,0,0,9
G,805,R0-SEI,0.0625,0,0.0625,0.0375,9
G,805,attack-rate,0,0,6.25,5,9
G,805,sum [overall-infection] of turtles,1,0,1,0.6,9
G,805,sum [forest-infected] of turtles,1,0,1,0.6,9
G,805,sum [HDR-infected] of turtles,0,0,0,0,9
G,805,sum [MDR-infected] of turtles,0,0,0,0,9
G,805,sum [open-area-infected] of turtles,0,0,0,0,9
G,805,sum [road-infected] of turtles,0,0,0,0,9
G,805,sum [forest-edge-infected] of turtles,0,0,0,0,9
G,806,R0-SEI,0,0,0,0,32
G,806,attack-rate,0,0,6.25,5.871212121,32
G,806,sum [overall-infection] of turtles,0,0,0,0,32
G,806,sum [forest-infected] of turtles,0,0,0,0,32
G,806,sum [HDR-infected] of turtles,0,0,0,0,32
G,806,sum [MDR-infected] of turtles,0,0,0,0,32
G,806,sum [open-area-infected] of turtles,0,0,0,0,32
G,806,sum [road-infected] of turtles,0,0,0,0,32
G,806,sum [forest-edge-infected] of turtles,0,0,0,0,32
G,807,R0-SEI,2.25,0,2.9375,1.76715523,1500
G,807,attack-rate,68.75,0,100,61.22168554,1500
G,807,sum [overall-infection] of turtles,284,0,284,140.0519654,1500
G,807,sum [forest-infected] of turtles,141,0,141,70.23517655,1500
G,807,sum [HDR-infected] of turtles,5,0,5,2.982678215,1500
G,807,sum [MDR-infected] of turtles,33,0,33,18.40772818,1500
G,807,sum [open-area-infected] of turtles,90,0,90,40.04996669,1500
G,807,sum [road-infected] of turtles,0,0,0,0,1500
G,807,sum [forest-edge-infected] of turtles,15,0,15,8.376415723,1500
G,808,R0-SEI,0.125,0,0.125,0.0546875,15
G,808,attack-rate,0,0,6.25,5.46875,15
G,808,sum [overall-infection] of turtles,2,0,2,0.875,15
G,808,sum [forest-infected] of turtles,2,0,2,0.875,15
G,808,sum [HDR-infected] of turtles,0,0,0,0,15
G,808,sum [MDR-infected] of turtles,0,0,0,0,15
G,808,sum [open-area-infected] of turtles,0,0,0,0,15
G,808,sum [road-infected] of turtles,0,0,0,0,15
G,808,sum [forest-edge-infected] of turtles,0,0,0,0,15
G,809,R0-SEI,2,0,3,1.764323784,1500
G,809,attack-rate,68.75,0,100,64.9733511,1500
G,809,sum [overall-infection] of turtles,298,0,298,145.5542971,1500
G,809,sum [forest-infected] of turtles,150,0,150,74.91738841,1500
G,809,sum [HDR-infected] of turtles,9,0,9,4.124583611,1500
G,809,sum [MDR-infected] of turtles,41,0,41,20.72751499,1500
G,809,sum [open-area-infected] of turtles,84,0,84,38.73817455,1500
G,809,sum [road-infected] of turtles,1,0,1,0.085942705,1500
G,809,sum [forest-edge-infected] of turtles,13,0,13,6.960692871,1500
G,810,R0-SEI,2.5625,0,3.4375,2.114840107,1500
G,810,attack-rate,68.75,0,100,64.0739507,1500
G,810,sum [overall-infection] of turtles,332,0,332,156.3211193,1500
